Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz,F4,F8,FC6,FC2,Cz,C4,T8,CP6,CP2,P4,P8,PO4,O2
1.0580250540908047,0.5800353683377839,4.298477688772397,-0.744167618,0.2144364216434742,4.721109294657241,5.066073103153559,-7.613942741,5.9702802235264905,-0.717516325,5.833041679289019,6.989108743358784,0.45095617929581744,4.224517367656153,-0.954095087,-0.352610223,1.3231584342816707,0.5069357682017608,0.721471330454242,3.1485361179015245,-2.986809912,-6.131635533,-14.96100732,-0.234584966,-1.523878431,1.7119137990856634,2.2311148597865778,2.8640794041156554,-1.653973368,-13.94981534,4.351189791614019,-4.440423765
3.2785719026379625,3.4351106968241694,-0.001942188,0.7475836212902016,-4.609747737,-0.952882724,-1.571349662,-7.412841215,2.6861527560795015,-0.146585848,2.971131878605506,18.112001689710077,2.9467158317005757,-6.221153178,-2.016983053,0.7675996465673416,3.0866173756318545,1.2836101598188425,1.0748783177447563,-0.765968287,0.4152962224545744,3.446054823931464,7.590660211884769,-3.497371003,-0.213194929,-7.451104146,-2.081583663,-3.216545856,-1.553695548,-4.507447053,-3.025891001,-2.595698044
2.2281391277982747,0.43029535224792026,1.4091256458190005,5.303831695732512,9.690888200267304,-0.488919986,1.2277185018623342,10.641130901815524,5.16758305252271,-5.371274387,0.5843392181781284,-0.869966996,-5.210731196,-1.121902938,-1.070280563,-4.689523126,3.2019186623443314,-0.131147974,-1.811933834,-0.264427172,-1.590955583,-3.13312909,-20.54669998,-5.239976776,-2.420662709,-9.655780668,7.520324809573937,2.4471761371889036,0.5380347856159693,-0.229486617,9.234372739669718,4.221920762891608
-0.469449752,-5.595302583,2.4150827929915106,-1.509815281,10.576332464018236,0.513850741416414,2.878073142132537,6.55513571876028,2.3980765841361356,-2.202436984,-0.301693721,-8.830832039,-0.690999762,13.120674853951828,5.245467229557519,-2.669749559,-0.292889355,-4.650414869,-1.435812816,-3.297263824,-6.261869671,-11.00387044,-20.20261467,-1.862071055,-2.484346097,-13.98834151,5.87338638290299,3.364971928320761,2.949590125402352,10.307181421874771,12.857115621135561,8.694834979135255
-0.481716506,2.6953188510153456,1.485807816524562,3.3252443629418345,-7.229542368,-0.372938029,-6.975381278,-9.534643573,-12.12524816,0.8079133939064764,-2.870721801,-3.780972532,4.086908671430821,1.030140140296644,4.104994346841308,0.1288294296237198,-1.24881922,1.8096764878021832,1.18590352402307,-5.70869403,-0.816883195,5.734824853082959,26.350459707615578,3.6221545701864546,-2.719458473,-4.427455308,-10.1841159,-5.84789518,-1.147060237,21.676796666782643,-6.429873196,3.856446157408998
-3.766307501,-1.507317306,-3.357744674,-3.548156452,-13.47332816,-0.317219018,-8.103547292,-18.06954334,-8.615075916,0.23296212670639405,-4.595787249,0.7620829147547209,1.8380848857619676,-7.23373989,-0.576751595,0.6099345900333039,-2.30952889,0.009556798724817739,1.9260970833697377,-4.157216993,0.879086355357693,8.135278136367537,25.69370887571198,4.277508145440412,4.28581050554596,25.089863431968617,-2.176494977,-2.207581034,1.5586764993452769,13.200153802966984,-6.700544841,2.2170809751728826
-4.891851284,-10.49278819,-5.619744723,-11.70593969,-3.61029734,-2.390152539,-0.129344886,-6.858936249,1.8709165678890658,2.3057615386719763,-1.062457523,4.362338477689168,6.687758801333163,3.8994746918045307,3.9962017702862296,4.665715934461275,-3.878936925,-7.218727606,-1.642143501,-6.139345119,-0.422029808,-5.458471543,5.163932533833501,-0.389790918,3.313404245231714,11.816830028991037,1.5916445298598596,1.16865878724557,5.068994959743977,5.215462921963907,3.5887253491275417,7.195136709818372
1.0029228262212935,6.564073599535248,-0.126543205,10.276093062656013,0.8778574739670604,-5.051270325,-3.824361729,10.132894228915344,-10.08134096,-0.29827741,-1.063982664,-7.942482745,6.541436275240923,-0.194649159,5.026319996135544,4.166657784511105,-0.452214634,3.2098264048544802,-4.630316302,-7.648842053,7.090156048048331,7.795443153765031,24.358982009507862,-3.524516949,-8.433378002,-10.71794999,-15.76847249,-9.358625243,-2.905376856,11.614781103678698,-8.677756026,2.0429127753915486
0.09831166005499359,11.851569516912328,0.3231352304860806,9.454736935616964,-4.233816362,-2.334189632,-6.560358128,-0.432887917,-10.83708891,-2.231275938,-4.781202694,-10.53130221,-0.202790764,-6.197156316,-3.010346641,0.708254725888299,0.7285369633000158,5.878831808753352,-0.829652508,-3.577673983,5.972329862867742,17.763275516876117,27.407088726968162,-2.26487703,-1.766044258,14.45560941155275,-7.574349699,-9.121314028,-2.974244218,7.216105460821018,-14.80738893,-7.589825654
-4.62503212,0.6678670674706432,-1.528145923,-8.689584639,-2.476047047,0.9313472903653949,1.0558512509944407,0.24787768519746445,6.110094101169414,2.13160325477869,-1.344796936,10.315048754313866,2.515611404584649,1.1931133953294453,-3.556160606,1.4574043237750667,-3.803497963,-4.111832284,1.748173879288056,-1.77718591,-3.984339732,3.5658504214364237,10.370381525845005,-2.078917103,3.598929798920917,13.303017203677177,-0.304284007,-4.802852571,0.744981827091202,-3.790612713,-7.321205078,-5.762658551
0.5569243098732397,13.643813350851175,5.485281148185731,11.502275065479832,4.926533679561977,0.24454714185366155,0.3651008103697897,28.42411145976674,-2.486794762,0.7562657791991234,0.7217064365567705,3.9593598603750095,3.05160736282481,-2.337850291,1.3225468655159238,-0.276852771,-3.209188007,3.513149605573921,-0.31915155,-2.770694054,-1.110763029,5.893766172238382,24.980098385495157,-3.204110258,-11.88795052,-14.93003724,-24.70806146,-13.641648,-9.602018086,-0.339567929,-14.85214015,-3.670259321
3.858956465832318,17.930148432032464,6.646313767447094,17.654707375660983,1.2219507263445428,0.08156982086825071,-4.577824762,18.964606372855023,-15.53761396,-0.360473919,-4.333916167,-12.64286944,-1.109428912,-7.090771519,0.25099258122692003,-0.484281515,0.16237574605755167,9.027125414806076,2.041933700520459,-1.740706134,3.8337159582897766,12.370369698765781,36.9775137529071,-0.723610735,-10.36203993,1.2978189045194646,-24.86036095,-13.06470546,-11.90293661,2.8997990032399383,-19.70511416,-6.72324354
-1.289656417,-2.568861861,-0.024091297,-6.168179658,-5.700566676,0.8614504890290231,-2.203486419,-2.293441941,-4.128337535,5.19525621155699,-4.496121767,2.1151762203666298,1.889534836780916,-2.964715169,-2.326833897,5.295617980284934,-1.942711763,-1.759502109,5.175538573369149,-0.668811774,-0.168218615,-0.391652583,22.205726771167146,3.065452976708746,4.259212811310276,13.015276920300089,-2.934501773,-2.432254481,-1.871111759,-3.031057628,-9.571618011,-4.142510658
-2.337292455,-3.618898585,0.9822889039189806,-3.871359082,-3.76082778,1.0557066736203118,-1.930125706,7.396741993858672,-0.472933246,5.263619473180109,-3.012921998,3.3292983234637497,0.6115976651213111,-6.090004541,-3.034231102,6.462800454697125,-3.205756562,-2.967416712,4.147461251265915,0.5836991591760241,-1.526324541,-3.43061828,15.87045108953226,6.3199108979337275,3.831388308239117,-2.480430263,-1.930664134,0.29942515088753563,-0.706171245,-2.858302432,-6.725514951,-2.194595729
-0.228198686,3.7742484976615795,2.233624459850734,-0.023450379,-3.121468678,2.873311558003858,-1.877807388,-2.855068488,-6.059862514,5.097281527268251,-4.331008706,-9.771269234,-3.638130235,-5.481962308,-2.849953173,5.171311207174281,-1.708776538,-1.019253108,5.132637703490504,1.5456277635138358,-2.944849679,-0.269060064,14.31005951689201,9.599755310891112,4.646414326204798,2.33935448001681,-1.988587542,3.8443244843207305,-0.648610929,0.6357899405253793,-7.003630382,-5.382792746
0.7460348504513297,3.035252791258747,1.3290807385147687,-1.886207868,-1.676342771,4.61472996075679,2.3798644285069592,-12.3317718,-0.843269307,6.226038200525785,0.20835263664974413,-1.069422469,-1.157270795,-0.278944028,-1.988326194,3.72832965050384,-1.70584872,-2.185205418,4.14834878235613,1.5422967741263713,-4.799956744,-5.080006151,1.6421831834100535,7.267630279873256,2.844287749896752,4.180565376537404,-0.462105447,4.929669039344205,-0.608712266,-3.376529946,-4.078132721,-5.294611794
3.385579708659736,13.14931798895065,6.4920420621726755,18.831091687484925,7.359597245990919,3.6413819405636714,1.5923620221963755,9.547722600096314,-0.969416009,-4.312669858,3.055624081614959,-5.564854852,-5.077402855,-5.219039831,-3.317419643,-5.272852067,0.4857638726533837,8.490747917052676,-1.565377165,5.315258519734683,2.2605507464271124,3.128495698663209,-9.522582678,0.10252994342439337,-9.017062282,-0.471317736,-6.577321577,-2.657510413,-8.638143405,-6.358755216,-6.220909286,-6.075431162
3.1090460336105616,12.956935244492751,5.401128287309434,16.424621087256618,8.469487138864253,2.0986619087420983,0.5773543782313135,1.7951919845742932,-2.582946304,-9.840943599,-0.623044669,-15.3962929,-8.480289933,-3.22768226,-3.612468415,-9.479104153,3.1257022590625505,11.817029957544605,-1.766557702,7.74907077529878,6.548777666539569,11.870196773302009,-14.68659565,-2.845772762,-4.862319012,10.430382767816887,0.8637203875432409,-1.862204104,-7.799246659,-5.233309344,-2.916013098,-8.022516091
1.4797469612175682,-2.673819552,-2.161462839,-6.652455729,0.16374790805847483,0.49825824915279304,3.8248914370322264,-16.18687979,5.975311560484739,-0.421344966,1.5089926766259056,5.675897137858868,0.6105527547487746,4.237536131776497,-0.016331784,-2.950626632,1.4522299817648792,0.2461910503175967,1.4950051371354132,2.3340179676791,3.2991415870639007,2.4966399546034905,-12.44229381,-2.173811965,3.596375576054633,3.0886121026459517,5.160510760619734,2.546821110685775,-0.190757689,-7.847143107,5.2808654857402395,-1.25441767
4.4083758338216255,0.18642312029310615,-1.812167557,1.5408349054421375,-4.079218683,-3.209110922,-1.186197663,-1.950311062,3.051260890836457,-0.720087646,2.912794089765068,12.372356968867031,2.051404027371454,-1.324740752,1.9529913295410202,-3.004455173,1.6916979641913503,0.5409404149175958,-0.406196988,-0.667944035,7.3877284473793,-0.167367262,-1.651734314,-3.616457451,-3.73463508,-5.791931224,-5.623452326,-2.990325053,-2.096085695,-4.243987356,3.872490151215576,6.3071080984511285
4.689256783094182,6.754960115861444,-1.645880691,6.801204998613024,-7.293626323,-6.804328919,-10.18718399,1.7480084766779242,-7.305131627,-8.547705544,-4.548349123,-3.447646019,-3.424440379,-2.474983776,3.208213157246643,-6.177419131,4.9776558750736015,5.757758809777332,-2.614667878,1.3004779067893804,12.406628792400852,5.776470699149151,6.579058782406339,-6.629940194,-5.004161849,8.189295906787919,-2.745917609,-5.835572796,-1.521371538,10.071829203278412,1.9341671799457654,6.013340698366161
1.3160993639298262,-2.285468804,-4.454806947,-6.888117521,-7.715708879,-5.685925323,-8.848867116,1.8459747781530673,-4.443274222,-4.714263023,-6.56818357,-1.773103745,1.278567803102261,4.042144400092736,5.512869741086702,-0.797209256,4.136341980370833,-0.340365739,-1.065030484,-1.240576609,6.471423174372726,0.7306560734493903,8.786161880619328,-6.741191698,1.517720979095765,-2.179253976,4.41081471049284,-2.030746821,4.7821609143575525,12.928417411575992,4.817387844910931,5.1953526771816705
0.4058761599849089,-8.41148013,-1.796674699,-6.011371417,-1.251033782,-1.64275215,-2.951738093,7.265689463566686,-0.870071491,1.2443089760730122,-1.629836071,-0.480205349,4.444416731695213,1.80358770954364,3.7378881249107074,3.301168641042328,0.3086419670324758,-5.705816128,0.6691318441199225,-4.150840994,-0.923998853,-5.460891708,7.030644948867832,-0.993628929,4.223966140365032,-15.20665322,2.786780553248258,1.4855962720863465,6.138675979698955,2.647437625913212,4.451061159105826,5.542120718806205
-3.417800105,-13.25071064,-3.548854351,-10.49940657,-0.69799272,-0.242419886,0.6664804840625247,-13.36824341,0.8147801082196975,2.349488868271198,0.5836924205195455,-2.851236206,1.8024243227945154,2.0774126341870245,1.344217721896166,2.7690799017868084,-2.607288611,-7.897376725,0.6454712704318712,-1.525360485,-5.665543191,-5.55657868,-3.849349237,4.760291758796657,9.861384031032628,7.099502239392793,10.798675308314508,7.506339245330588,8.853785853317802,-0.765546615,7.845553193555816,5.965128067548156
-8.24076694,-17.40667572,-9.466932393,-21.25848456,-3.802858488,-1.043018038,4.460554375038097,-10.60066706,8.93078738014172,4.011145677817273,2.7777005172909632,6.0820180759857045,2.1402736114031207,6.321414462976864,1.877987850094884,2.3234358233529875,-3.936300942,-8.882975998,-1.174318952,0.42338960029905515,-9.346171291,-6.506611971,-15.98934325,3.6664665011696407,9.624968765479903,6.15685848539231,16.028978615485382,10.479676012735842,11.01104943317878,1.0226361373074728,13.307253544972404,7.008530735365099
-4.886440315,-6.593436458,-5.401466663,-7.115680091,2.13534795568211,-1.724151614,5.456947811369351,25.805998585040687,8.730575815736048,3.3316337653031574,4.382889551108012,3.544548399105941,0.3458155114858128,2.0774353804902597,-0.501518405,-0.819934572,-2.808931431,-4.074806195,-3.623625955,-2.015327873,-6.212122869,-5.48904878,-12.01099714,0.12936189451834834,-0.016796666,-16.84455715,5.779094743200745,3.9838269325512137,3.9546788904367656,2.9060215808845147,5.2020114995893865,2.372653860815673
-0.816407538,3.6246521562167544,0.88223486492557,8.97106260347598,7.138528272906567,-2.646019067,2.766252329631482,19.59928688523363,1.3840967516986573,0.7450153356204638,3.646304925348039,0.005619475734429336,-1.31192762,0.7001208946183919,-2.200016052,-3.459312473,-1.460222047,-1.081223893,-5.51022773,-3.868267336,-0.992690899,-2.467899087,-3.875440689,-2.034143292,-4.082373865,-8.71057463,0.05809917465130077,-1.810564573,-1.774893144,6.172623262452843,-4.745661828,-2.846031171
-1.105791496,3.338222638045042,0.9673985139551076,10.538550495413885,3.2039507948794115,-1.834980846,0.2827939900050649,-6.954305049,-0.486062346,-1.223751446,4.571551075953797,7.0945363150111405,1.354675364492929,6.349529800954974,2.8984961275508128,-2.162241793,-0.392313221,0.7904666752073544,-6.019647383,-0.410698179,-0.217849416,0.5618507539797526,-8.5599753,-3.701115114,-6.719374749,-2.741335424,-0.971517402,-1.259650826,-1.244017997,3.992790032321676,-1.14967817,1.2094935806553644
1.1112180405976808,5.1866748103531455,1.745226630257144,11.022168479644414,0.004616783958904858,0.11236680810996402,-1.48870546,-2.687226186,-4.437275605,-2.455681897,3.0766397326742405,-1.736593166,1.7932297266613046,5.188716124012644,5.526361496750737,0.06954285710202157,1.2581159253553817,5.363275895429461,-3.842094212,0.7784304642008704,0.1696736455820531,5.445607087940041,-5.318166521,-2.466586964,-9.323541906,-7.511590663,-6.034632953,-0.830205635,-2.014711256,-0.201803478,-0.268025582,2.764976974850903
1.2415571225024709,-0.259976043,2.3399146398626955,2.027352835771892,3.87763371516952,-0.121861338,1.7746177972421842,3.9858022951058047,-0.934639182,0.82998083189327,0.9409722859476216,-3.061235234,1.85349757978479,-1.152068572,-0.411377149,3.0872287209439726,-1.335020624,-1.102449858,-2.154313229,-5.602227186,-3.397294881,2.1459848496451386,-2.182862619,-0.347955034,-0.987527408,11.832681669378347,-1.560917984,1.1230645604099707,-1.065610068,-5.000408124,-2.51462064,-3.867923729
-3.733645129,-12.98691836,0.3869576817543514,-7.767237755,10.085025364324023,0.4131091112841103,9.076155070745896,3.1599862222130244,16.21204095419019,3.101214108769442,6.787517835424536,16.240516182851554,1.7512886509406118,-0.762695159,-5.065265459,3.477229890092765,-4.404766338,-9.805687661,-3.515139011,-3.811401002,-9.211440063,-9.745200013,-31.05130464,-0.401753454,5.857833785906747,11.117754921926561,11.453505666768791,9.028561771980822,3.2455656282669834,-14.09856443,9.871145089229747,-4.904389463
-3.350516308,-9.585143945,-1.461493556,-2.758356561,6.443136510807502,2.247273544947811,7.136151030390616,0.51668178821545,15.052678104093328,0.15810045306734422,9.809214713849023,10.457093493852039,-0.532831952,5.690277791249014,-2.110665678,1.4451201415219779,0.6606106427312903,-1.426390946,-2.125956622,6.79955853936819,-4.088167979,-8.537837816,-38.29787186,1.1046850412183082,2.022722089681531,-22.62139056,10.226775907130616,11.27746187985852,2.600153831827581,-10.25205886,15.022511179689626,-1.521524045
0.05046814137969058,-1.953385144,-4.113891852,-5.008174434,-4.581117863,2.2474989786791886,0.9456811117034669,-12.86046406,0.10389827269393948,1.9901048033355928,1.9040959395549417,-3.555404639,0.9018393793335386,5.331316203862579,0.45119633924383384,3.5048811153642294,4.480676526003428,4.070315504531102,3.5439165638927466,6.45969036836674,1.8766908223895857,2.150231107433911,1.2799408399560868,3.298961377922916,3.885982707743991,-17.67479874,0.08791726124835364,3.8398101604437094,-0.747113027,-0.697456398,0.6026478537091182,-1.815955229
-1.61910843,-7.801676455,-3.71252166,-15.48213525,-4.726921084,4.275003966134439,4.93080935604811,-20.24042912,3.8729732334299136,4.228795671970225,-3.691780969,5.109264393926333,-1.40122537,-2.34859714,-2.728574612,2.3125489863681867,1.2110909023721144,-2.614267326,6.315832976066627,4.554794730497779,-2.854666243,0.29104877613082714,1.9253353520700136,3.4327993415885887,11.163940204290721,15.29136145697619,5.893793763774836,3.168713041607136,1.0282442743946403,-10.26909766,1.080899295838039,-0.59624841
-0.608626815,-6.265539248,2.3014870121409072,-10.1233282,0.9229397684176206,7.335361890426427,6.349224906956515,-14.92945771,4.8947785112842395,-2.508453682,-4.943941345,-0.767830815,-10.01039209,-3.045204276,-3.95395488,-4.779606286,2.456492133674175,0.440819790420651,5.4546167127678125,11.453295487543008,-1.668724522,-3.826416854,-22.87960258,3.43004339835138,7.640382358861022,14.378529841311337,12.881984591383379,5.884169991334217,2.7096441967496863,-12.93565134,11.99556444947028,2.71739560137614
4.996065741895512,3.32950129411973,6.420531702175047,-1.294382793,-0.019672782,5.761118268381282,-1.278378563,-11.42777441,-7.491497867,-5.970222213,-8.215027333,-14.683823,-8.004281651,-0.476959191,-0.635379916,-3.945509847,6.223922876956111,5.334304200199225,6.199608095485928,8.616145854647508,4.242108667395854,-2.009405913,-4.253356997,1.8258030520831376,0.48765250588160464,-2.347185191,2.944519545655273,-0.306429224,1.7701671250391107,1.796607415153019,7.370976815154286,5.040253735330945
6.0501110567618985,0.9492175827044691,6.865681251563558,-2.455169876,1.7346326517511994,4.005868411238226,-1.548070905,-11.98062942,-3.615124619,-2.270163903,-6.858061985,-3.984105622,-0.623509026,-3.730594798,-0.186937252,1.0565435133115966,4.145157127806847,0.47169432672752265,7.476723954770195,0.2865515388661892,-0.749628104,-9.23200471,2.476649572515395,0.17559859090688135,1.340310938078985,-10.28663797,0.5474845504416116,-1.789755817,4.596288042033279,3.1016435356346603,6.714994542469864,7.31524282898063
3.584562393196221,-1.431663466,5.235176741356474,-1.419282087,3.330471447200626,2.787334813983044,1.047003502537575,-13.90070358,2.9518120549154556,-0.72710376,-1.035784951,1.1253725474625575,-0.262763906,-3.046647511,-1.09687478,0.796138558996094,2.9309756521092716,2.0215862104753466,4.659072084441588,0.5188706707260243,-3.93122844,-13.65227062,-11.11539121,2.208997779517513,1.248843808757127,-16.84572508,6.085512128828039,2.3445549896666673,6.203877919829689,3.312551835976951,9.869737907286858,6.202986339804251
0.2017693173205708,-0.310681236,-0.55813592,-2.279673385,-1.245802044,-1.635427018,-0.89442979,-9.856829769,-0.644978514,1.7422620349704339,1.7314924682546122,-5.672502321,1.5575237767850187,0.6522544385441792,0.39872726541154424,2.1426307511004157,2.252298470442872,2.5098039006456934,-1.003809188,-2.153212062,-0.997184502,-4.931936001,-1.165284138,1.8347611846746998,0.26478764662737353,-5.153797034,2.9383040626421835,1.199801931150887,4.0116741306011585,8.762845288061195,2.7369712922248084,3.5657749619829198
-3.382743617,-6.579578299,-3.404445667,-6.640340407,1.2845097960553804,-2.833379472,2.451016090505318,-1.590873427,7.057037292332942,3.908911715655055,2.9525187871276897,0.14577136100607624,2.211851631465974,-1.09156993,-0.809706757,1.9758734797312052,-2.655118156,-6.995904632,-3.86032118,-4.972218707,-3.146687017,-3.815879316,-12.97300482,-2.038742453,5.643962028722021,17.182270454047217,8.379663251950763,3.5358232534473526,5.605450403571753,-2.068194352,4.597930928441791,1.9261177402794154
0.47318041914741193,-1.177498869,1.3509820104136936,0.4698184899190784,4.399638440991434,-0.231584491,2.4086796878731307,-0.65266864,6.978539926807224,0.625736195175029,1.0854695355847745,-0.076690502,-1.457585817,-2.009977387,-3.745711198,-2.975456154,-2.796043166,-4.832888773,-1.528385846,-0.421129773,0.47038418288380834,-3.959667835,-16.68668822,-1.803778611,4.7618663286176295,13.539767726936953,10.377169574598206,1.303393941761879,3.0210253056765928,-2.253976519,1.1663235293802154,-5.82224349
